0.286659
0.253353
0.245810
0.327683
0.269122
0.274252
0.271557
0.257107
0.308631
0.259297
0.276065
0.237280
0.294035
0.242567
0.310026
0.254000
0.255296
0.256709
0.285629
0.245959
0.466210
0.324575
0.250658
0.249747
0.323531
0.262227
0.265519
0.284492
0.250818
0.329568
0.264295
0.509966
0.349357
0.285216
0.327603
0.356200
0.250114
0.250460
0.244003
0.250473
0.244154
0.244932
0.244573
0.245349
0.312032
0.250742
0.248318
0.256684
0.242728
0.253583
0.250739
