0.241482
0.253230
0.261234
0.239994
0.266151
0.307170
0.319932
0.254170
0.250611
0.246260
0.327006
0.279744
0.279807
0.233845
0.235749
0.231976
0.267968
0.281080
0.264473
0.265516
0.256051
0.266991
0.302970
0.260772
0.247367
0.309223
0.282739
0.264616
0.283615
0.287580
0.319258
0.276143
0.246030
0.259576
0.262940
0.249923
0.266947
0.304222
0.240010
0.329770
0.285584
0.246424
0.313632
0.351956
0.367962
0.324596
0.257370
0.306702
0.306965
0.297423
