0.632563
0.538375
0.571757
0.563040
0.561097
0.547267
0.621024
0.569898
0.547113
0.557805
0.567021
0.632762
0.539228
0.516512
0.633473
0.548621
0.543026
0.003067
0.569585
0.558304
0.541829
0.547413
0.548639
0.527976
0.551708
0.575431
0.541067
0.542571
0.563010
0.545734
0.573497
0.556676
0.538627
0.556604
0.560825
0.564488
0.528332
0.535528
0.557427
0.535761
0.543433
0.562062
0.564644
0.554718
0.550088
0.513068
0.545597
0.517294
0.525582
0.538115
0.522243
